client_id,month,client_segment,client_region,industry_vertical,tenure_months,active_products_count,product_lines,total_revenue_sek,total_gp_sek,gp_margin,total_volume,mom_revenue_growth,nps_score_proxy,support_tickets_30d,days_since_last_contact,contract_type,months_to_renewal,churned,nba_label,ltv_12m_estimate_sek
CLT0393,2023-07,Mid-Market,North America,Healthcare,18,3,SMS|Verification|Voice,308909.6,157813.32,0.511,5958364,0.0249,5.7,1,18,Monthly,5,False,Retain,3799217.39
CLT0393,2023-08,Mid-Market,North America,Healthcare,18,3,SMS|Verification|Voice,309768.92,164314.88,0.53,5853587,0.0028,5.7,3,49,Monthly,11,False,Retain,3727635.28
CLT0393,2023-09,Mid-Market,North America,Healthcare,18,3,SMS|Verification|Voice,335815.96,173783.06,0.517,6409122,0.0841,5.7,1,55,Monthly,9,False,Retain,4368696.99
CLT0393,2023-10,Mid-Market,North America,Healthcare,18,3,SMS|Verification|Voice,362552.0,180003.1,0.496,7010621,0.0796,5.7,3,73,Monthly,10,False,Retain,4696933.67
CLT0393,2023-11,Mid-Market,North America,Healthcare,18,3,SMS|Verification|Voice,373373.8,149584.94,0.401,7144335,0.0298,5.7,1,62,Monthly,11,False,Retain,4614004.07
CLT0394,2023-01,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,223284.88,107830.57,0.483,2610864,0.0,6.6,1,33,Annual,10,False,Nurture,2679418.56
CLT0394,2023-03,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,114055.12,45795.73,0.402,1344556,-0.4892,6.6,2,87,Annual,1,False,Retain,1368661.44
CLT0394,2023-04,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,111791.92,43756.46,0.391,1327722,-0.0198,6.6,3,28,Annual,11,False,Nurture,1341503.04
CLT0394,2023-05,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,236569.68,122936.62,0.52,2832406,1.1162,6.6,0,8,Annual,5,False,Nurture,6007545.08
CLT0394,2023-06,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,123093.48,65020.94,0.528,1526411,-0.4797,6.6,1,30,Annual,9,False,Retain,1477121.76
CLT0394,2023-07,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,131442.72,72824.06,0.554,1622668,0.0678,6.6,3,13,Annual,8,False,Nurture,1684254.44
CLT0394,2023-08,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,139119.68,70733.36,0.508,1752240,0.0584,6.6,1,57,Annual,10,False,Nurture,1766931.23
CLT0394,2023-09,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,136652.52,65886.22,0.482,1734653,-0.0177,6.6,5,77,Annual,12,False,Retain,1639830.24
CLT0394,2023-10,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,133938.24,53820.09,0.402,1705420,-0.0199,6.6,1,65,Annual,10,False,Nurture,1607258.88
CLT0394,2023-11,Mid-Market,Southern Europe,Logistics,12,2,Voice|SMS,133561.32,56137.25,0.42,1706419,-0.0028,6.6,1,74,Annual,3,False,Nurture,1602735.84
CLT0395,2023-01,SMB,DACH,Fintech,2,2,Verification|SMS,96919.12,40515.59,0.418,2117347,0.0,7.0,5,34,Annual,7,False,Retain,1163029.44
CLT0395,2023-03,SMB,DACH,Fintech,2,2,Verification|SMS,47446.92,23943.23,0.505,1032134,-0.5104,7.0,2,74,Annual,3,False,Retain,569363.04
CLT0395,2023-04,SMB,DACH,Fintech,2,2,Verification|SMS,47839.76,23906.57,0.5,1044128,0.0083,7.0,1,37,Annual,8,False,Nurture,578841.96
CLT0395,2023-05,SMB,DACH,Fintech,2,2,Verification|SMS,95496.44,42218.95,0.442,2106479,0.9962,7.0,2,3,Annual,5,False,Upsell,2287559.92
CLT0395,2023-06,SMB,DACH,Fintech,2,2,Verification|SMS,48794.24,26152.92,0.536,1079866,-0.489,7.0,1,68,Annual,2,False,Retain,585530.88
CLT0395,2023-07,SMB,DACH,Fintech,2,2,Verification|SMS,47410.76,20566.11,0.434,1043426,-0.0284,7.0,1,14,Annual,11,False,Nurture,568929.12
CLT0395,2023-08,SMB,DACH,Fintech,2,2,Verification|SMS,47910.76,23440.92,0.489,1055254,0.0105,7.0,3,25,Annual,1,False,Nurture,580965.88
CLT0395,2023-09,SMB,DACH,Fintech,2,2,Verification|SMS,47651.12,21185.84,0.445,1056129,-0.0054,7.0,3,12,Annual,9,False,Nurture,571813.44
CLT0395,2023-10,SMB,DACH,Fintech,2,2,Verification|SMS,48913.4,23127.65,0.473,1078237,0.0265,7.0,3,55,Annual,5,False,Nurture,602515.26
CLT0395,2023-11,SMB,DACH,Fintech,2,2,Verification|SMS,49005.76,24312.9,0.496,1082833,0.0019,7.0,1,32,Annual,3,False,Nurture,589186.45
CLT0396,2023-01,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,288507.92,131706.48,0.457,6074989,0.0,6.9,2,32,Monthly,2,False,Nurture,3462095.04
CLT0396,2023-03,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,133104.28,70500.4,0.53,2746948,-0.5386,6.9,3,34,Monthly,6,False,Retain,1597251.36
CLT0396,2023-04,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,134683.48,72298.91,0.537,2795219,0.0119,6.9,2,89,Monthly,7,False,Nurture,1635434.56
CLT0396,2023-05,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,280845.4,132056.84,0.47,5824638,1.0852,6.9,0,48,Monthly,2,False,Nurture,7027425.94
CLT0396,2023-06,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,140022.4,60257.21,0.43,2929874,-0.5014,6.9,1,66,Monthly,2,False,Retain,1680268.8
CLT0396,2023-07,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,130438.16,47268.53,0.362,2701920,-0.0684,6.9,1,22,Monthly,8,False,Retain,1565257.92
CLT0396,2023-08,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,126215.6,68109.34,0.54,2598321,-0.0324,6.9,1,48,Monthly,10,False,Nurture,1514587.2
CLT0396,2023-09,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,128489.32,71731.89,0.558,2627208,0.018,6.9,3,11,Monthly,8,False,Nurture,1569625.53
CLT0396,2023-10,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,128821.28,51917.16,0.403,2630398,0.0026,6.9,1,8,Monthly,1,False,Nurture,1549874.58
CLT0396,2023-11,Mid-Market,UK & Ireland,Healthcare,7,2,SMS|Verification,127715.64,55841.12,0.437,2601000,-0.0086,6.9,0,32,Monthly,5,False,Nurture,1532587.68
CLT0397,2023-01,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,579865.29,237074.34,0.409,30468444,0.0,10.0,3,31,Multi-year,8,False,Expand,6958383.48
CLT0397,2023-03,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,294209.39,123413.67,0.419,15762143,-0.4926,10.0,2,35,Multi-year,4,False,Retain,3530512.68
CLT0397,2023-04,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,303248.39,149395.13,0.493,16512015,0.0307,10.0,3,20,Multi-year,6,False,Expand,3750697.39
CLT0397,2023-05,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,638704.8,279054.7,0.437,36898282,1.1062,10.0,2,49,Multi-year,11,False,Expand,16142880.6
CLT0397,2023-06,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,316813.17,178512.64,0.563,18763372,-0.504,10.0,2,61,Multi-year,5,False,Retain,3801758.04
CLT0397,2023-07,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,306113.96,132801.43,0.434,18072621,-0.0338,10.0,2,4,Multi-year,12,False,Nurture,3673367.52
CLT0397,2023-08,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,304716.75,148694.1,0.488,18334205,-0.0046,10.0,5,43,Multi-year,4,False,Retain,3656601.0
CLT0397,2023-09,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,303850.84,159240.07,0.524,18680995,-0.0028,10.0,0,49,Multi-year,3,False,Nurture,3646210.08
CLT0397,2023-10,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,309647.68,147492.14,0.476,20016122,0.0191,10.0,2,41,Multi-year,2,False,Expand,3786743.41
CLT0397,2023-11,Enterprise,North America,Gaming & Entertainment,44,4,Voice|SMS|Email|Verification,318287.66,156598.45,0.492,20922494,0.0279,10.0,2,84,Multi-year,11,False,Expand,3926014.63
CLT0398,2023-01,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,937748.05,443238.33,0.473,11574772,0.0,8.5,2,20,Annual,4,False,Expand,11252976.6
CLT0398,2023-03,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,495044.26,228741.23,0.462,6106191,-0.4721,8.5,2,16,Annual,2,False,Retain,5940531.12
CLT0398,2023-04,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,504456.48,227666.02,0.451,6350921,0.019,8.5,0,44,Annual,5,False,Expand,6168493.84
CLT0398,2023-05,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,1037713.43,512503.46,0.494,13507983,1.0571,8.5,3,14,Annual,11,False,Expand,25616163.56
CLT0398,2023-06,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,540345.11,289357.56,0.536,7184557,-0.4793,8.5,1,9,Annual,2,False,Retain,6484141.32
CLT0398,2023-07,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,533965.38,241508.01,0.452,7084004,-0.0118,8.5,0,76,Annual,1,False,Nurture,6407584.56
CLT0398,2023-08,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,557002.33,289240.32,0.519,7440053,0.0431,8.5,3,82,Annual,3,False,Expand,6972109.57
CLT0398,2023-09,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,549555.87,253906.51,0.462,7374296,-0.0134,8.5,1,4,Annual,7,False,Nurture,6594670.44
CLT0398,2023-10,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,553912.27,233628.68,0.422,7352454,0.0079,8.5,1,2,Annual,8,False,Expand,6699458.12
CLT0398,2023-11,Enterprise,Southern Europe,Fintech,30,4,Voice|Verification|SMS|WhatsApp Business,565640.79,235886.17,0.417,7591723,0.0212,8.5,4,14,Annual,4,False,Expand,6931588.5
CLT0399,2023-01,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,394443.76,195010.4,0.494,7241640,0.0,6.0,1,52,Annual,11,False,Nurture,4733325.12
CLT0399,2023-03,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,207195.84,103126.3,0.498,3810188,-0.4747,6.0,4,75,Annual,4,False,Retain,2486350.08
CLT0399,2023-04,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,209891.12,117353.46,0.559,3852076,0.013,6.0,2,7,Annual,1,False,Nurture,2551436.45
CLT0399,2023-05,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,450312.28,225673.66,0.501,8199037,1.1455,6.0,2,47,Annual,3,False,Nurture,11593739.96
CLT0399,2023-06,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,223673.88,105562.14,0.472,4008633,-0.5033,6.0,1,23,Annual,2,False,Retain,2684086.56
CLT0399,2023-07,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,242329.24,132154.31,0.545,4378749,0.0834,6.0,2,87,Annual,5,False,Nurture,3150473.98
CLT0399,2023-08,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,239371.88,131867.03,0.551,4346353,-0.0122,6.0,0,34,Annual,3,False,Nurture,2872462.56
CLT0399,2023-09,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,235509.4,121686.36,0.517,4245021,-0.0161,6.0,1,83,Annual,7,False,Nurture,2826112.8
CLT0399,2023-10,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,232450.48,111576.24,0.48,4113056,-0.013,6.0,7,57,Annual,11,False,Retain,2789405.76
CLT0399,2023-11,Mid-Market,Nordics,Logistics,11,2,Voice|SMS,241504.28,141020.9,0.584,4332199,0.0389,6.0,4,32,Annual,12,False,Nurture,3010785.56
CLT0400,2023-01,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,171021.76,90205.96,0.527,5288098,0.0,7.2,2,47,Annual,4,False,Nurture,2052261.12
CLT0400,2023-03,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,80536.01,40343.71,0.501,2570804,-0.5291,7.2,0,72,Annual,5,False,Retain,966432.12
CLT0400,2023-04,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,85048.23,40280.18,0.474,2749849,0.056,7.2,4,86,Annual,3,False,Upsell,1077731.17
CLT0400,2023-05,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,179586.08,80858.01,0.45,6017561,1.1116,7.2,2,41,Annual,7,False,Upsell,4550567.6
CLT0400,2023-06,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,91686.42,45982.76,0.502,3209650,-0.4895,7.2,2,16,Annual,2,False,Retain,1100237.04
CLT0400,2023-07,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,91197.7,34275.91,0.376,3214077,-0.0053,7.2,1,53,Annual,2,False,Nurture,1094372.4
CLT0400,2023-08,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,92811.32,42659.83,0.46,3336321,0.0177,7.2,3,88,Annual,6,False,Nurture,1133448.96
CLT0400,2023-09,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,97412.15,46444.06,0.477,3580368,0.0496,7.2,3,86,Annual,10,False,Upsell,1226925.51
CLT0400,2023-10,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,97438.38,46007.25,0.472,3604012,0.0003,7.2,1,74,Annual,12,False,Nurture,1169611.34
CLT0400,2023-11,Mid-Market,APAC,Gaming & Entertainment,19,3,Verification|Email|SMS,103727.66,45512.26,0.439,3798562,0.0645,7.2,2,79,Annual,5,False,Upsell,1325017.13
CLT0401,2023-01,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,216701.9,102416.62,0.473,12342040,0.0,5.6,2,99,Annual,12,True,Retain,2600422.8
CLT0401,2023-03,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,98829.08,52414.22,0.53,5711483,-0.5439,5.6,4,66,Annual,7,True,Retain,1185948.96
CLT0401,2023-04,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,90273.97,39316.78,0.436,5350949,-0.0866,5.6,5,51,Annual,9,True,Retain,1083287.64
CLT0401,2023-05,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,169037.4,79843.6,0.472,10324315,0.8725,5.6,4,100,Annual,6,True,Retain,3798270.38
CLT0401,2023-06,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,81236.71,43884.76,0.54,5086501,-0.5194,5.6,4,110,Annual,4,True,Retain,974840.52
CLT0401,2023-07,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,83328.15,29982.41,0.36,5123834,0.0257,5.6,1,142,Annual,6,True,Retain,1025636.2
CLT0401,2023-08,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,80678.74,38406.38,0.476,4987597,-0.0318,5.6,3,167,Annual,3,True,Retain,968144.88
CLT0401,2023-09,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,79425.74,33905.73,0.427,4811455,-0.0155,5.6,4,132,Annual,9,True,Retain,953108.88
CLT0401,2023-10,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,76142.05,30111.84,0.395,4708859,-0.0413,5.6,3,62,Annual,12,True,Retain,913704.6
CLT0401,2023-11,Mid-Market,Southern Europe,Technology & SaaS,6,2,SMS|Email,77825.8,43947.14,0.565,4893737,0.0221,5.6,4,124,Annual,1,True,Retain,954549.0
CLT0402,2023-01,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,211192.76,94232.55,0.446,4926459,0.0,7.8,0,69,Multi-year,2,False,Nurture,2534313.12
CLT0402,2023-03,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,109360.72,50475.94,0.462,2555444,-0.4822,7.8,4,35,Multi-year,10,False,Retain,1312328.64
CLT0402,2023-04,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,106440.32,43132.13,0.405,2491792,-0.0267,7.8,0,75,Multi-year,11,False,Nurture,1277283.84
CLT0402,2023-05,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,204634.6,77048.03,0.377,4759785,0.9225,7.8,0,40,Multi-year,1,False,Upsell,4720920.22
CLT0402,2023-06,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,99926.44,46876.08,0.469,2308531,-0.5117,7.8,2,24,Multi-year,4,False,Retain,1199117.28
CLT0402,2023-07,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,97240.48,49416.97,0.508,2247850,-0.0269,7.8,3,18,Multi-year,4,False,Nurture,1166885.76
CLT0402,2023-08,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,100594.12,38341.41,0.381,2332235,0.0345,7.8,3,45,Multi-year,9,False,Upsell,1248775.41
CLT0402,2023-09,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,98018.04,54792.62,0.559,2268813,-0.0256,7.8,1,48,Multi-year,10,False,Nurture,1176216.48
CLT0402,2023-10,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,94470.0,41211.57,0.436,2179454,-0.0362,7.8,1,30,Multi-year,6,False,Nurture,1133640.0
CLT0402,2023-11,Mid-Market,LATAM,Retail & E-commerce,32,2,SMS|Voice,99490.72,52311.97,0.526,2316844,0.0531,7.8,0,66,Multi-year,1,False,Upsell,1257284.13
CLT0403,2023-01,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,383189.2,196783.5,0.514,11853469,0.0,7.7,2,89,Annual,4,False,Expand,4598270.4
CLT0403,2023-03,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,203843.56,102537.52,0.503,6084794,-0.468,7.7,2,86,Annual,12,False,Retain,2446122.72
CLT0403,2023-04,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,203359.29,104911.67,0.516,6428651,-0.0024,7.7,4,81,Annual,6,False,Nurture,2440311.48
CLT0403,2023-05,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,409026.42,187244.68,0.458,13699462,1.0113,7.7,3,83,Annual,3,False,Upsell,9872098.06
CLT0403,2023-06,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,218080.02,123505.85,0.566,7524190,-0.4668,7.7,0,66,Annual,9,False,Retain,2616960.24
CLT0403,2023-07,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,218403.05,113554.61,0.52,7770304,0.0015,7.7,2,4,Annual,6,False,Expand,2624767.85
CLT0403,2023-08,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,228696.24,84927.34,0.371,8079513,0.0471,7.7,2,4,Annual,8,False,Upsell,2873613.99
CLT0403,2023-09,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,239445.2,111676.11,0.466,8562601,0.047,7.7,1,41,Annual,1,False,Upsell,3008389.49
CLT0403,2023-10,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,253603.12,130361.75,0.514,8882071,0.0591,7.7,5,64,Annual,12,False,Upsell,3223092.77
CLT0403,2023-11,Enterprise,UK & Ireland,Technology & SaaS,37,3,Voice|Verification|Email,252970.88,112786.57,0.446,8931783,-0.0025,7.7,0,86,Annual,9,False,Nurture,3035650.56
CLT0404,2023-01,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,211900.15,110971.52,0.524,1048984,0.0,7.7,2,52,Monthly,10,True,Retain,2542801.8
CLT0404,2023-03,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,93661.35,36692.94,0.392,468408,-0.558,7.7,6,145,Monthly,4,True,Retain,1123936.2
CLT0404,2023-04,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,90800.73,46924.73,0.517,439851,-0.0305,7.7,6,122,Monthly,5,True,Retain,1089608.76
CLT0404,2023-05,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,158644.08,64838.28,0.409,790245,0.7472,7.7,10,105,Monthly,3,True,Retain,3326195.24
CLT0404,2023-06,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,69157.52,32297.8,0.467,343316,-0.5641,7.7,4,121,Monthly,3,True,Retain,829890.24
CLT0404,2023-07,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,70801.12,34496.25,0.487,357997,0.0238,7.7,7,101,Monthly,12,True,Retain,869834.24
CLT0404,2023-08,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,62981.66,36676.9,0.582,324112,-0.1104,7.7,3,151,Monthly,8,True,Retain,755779.92
CLT0404,2023-09,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,62099.35,27828.7,0.448,320617,-0.014,7.7,3,155,Monthly,8,True,Retain,745192.2
CLT0404,2023-10,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,57788.65,25118.04,0.435,296802,-0.0694,7.7,3,94,Monthly,5,True,Retain,693463.8
CLT0404,2023-11,Mid-Market,APAC,Healthcare,31,3,Voice|WhatsApp Business|Verification,54039.22,26887.19,0.498,282583,-0.0649,7.7,3,100,Monthly,10,True,Retain,648470.64
CLT0405,2023-01,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,665364.0,331631.87,0.498,8071246,0.0,9.7,2,50,Annual,5,False,Expand,7984368.0
CLT0405,2023-03,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,357530.56,169828.74,0.475,4345118,-0.4627,9.7,0,76,Annual,4,False,Retain,4290366.72
CLT0405,2023-04,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,379605.6,198948.28,0.524,4682255,0.0617,9.7,2,5,Annual,5,False,Upsell,4836327.19
CLT0405,2023-05,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,765522.52,371256.8,0.485,9552096,1.0166,9.7,3,55,Annual,5,False,Upsell,18525032.57
CLT0405,2023-06,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,400594.84,211947.67,0.529,5065102,-0.4767,9.7,0,7,Annual,1,False,Retain,4807138.08
CLT0405,2023-07,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,388986.84,172632.74,0.444,4958371,-0.029,9.7,1,56,Annual,1,False,Nurture,4667842.08
CLT0405,2023-08,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,420019.2,230889.27,0.55,5386239,0.0798,9.7,2,50,Annual,10,False,Upsell,5442440.79
CLT0405,2023-09,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,426353.56,217800.26,0.511,5527358,0.0151,9.7,1,69,Annual,9,False,Expand,5193497.99
CLT0405,2023-10,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,447190.52,245683.46,0.549,5775995,0.0489,9.7,0,18,Annual,7,False,Upsell,5628697.64
CLT0405,2023-11,Enterprise,APAC,Technology & SaaS,56,3,SMS|Voice|Verification,483671.08,260989.31,0.54,6316883,0.0816,9.7,1,39,Annual,9,False,Upsell,6277663.68
CLT0406,2023-01,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,230603.16,115809.65,0.502,1975107,0.0,9.5,1,56,Multi-year,3,False,Nurture,2767237.92
CLT0406,2023-03,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,129213.52,55820.49,0.432,1105710,-0.4397,9.5,2,86,Multi-year,8,False,Retain,1550562.24
CLT0406,2023-04,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,152656.08,59998.48,0.393,1300800,0.1814,9.5,1,47,Multi-year,6,False,Upsell,2164174.71
CLT0406,2023-05,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,324024.96,175194.83,0.541,2761304,1.1226,9.5,5,27,Multi-year,8,False,Upsell,8253304.56
CLT0406,2023-06,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,167890.68,89981.15,0.536,1432868,-0.4819,9.5,3,60,Multi-year,10,False,Retain,2014688.16
CLT0406,2023-07,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,181500.44,71673.33,0.395,1549656,0.0811,9.5,1,30,Multi-year,9,False,Upsell,2354641.51
CLT0406,2023-08,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,180341.64,82742.27,0.459,1541716,-0.0064,9.5,2,46,Multi-year,11,False,Nurture,2164099.68
CLT0406,2023-09,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,190880.0,79097.82,0.414,1629362,0.0584,9.5,3,38,Multi-year,11,False,Upsell,2424328.7
CLT0406,2023-10,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,204513.08,120127.52,0.587,1746581,0.0714,9.5,2,49,Multi-year,1,False,Upsell,2629383.77
CLT0406,2023-11,Enterprise,Nordics,Healthcare,43,2,Verification|Voice,228256.32,121403.91,0.532,1949030,0.1161,9.5,3,75,Multi-year,2,False,Upsell,3057082.55
CLT0407,2023-01,Mid-Market,North America,Healthcare,18,2,Verification|Voice,202262.24,93466.53,0.462,2128249,0.0,7.0,3,18,Annual,2,False,Nurture,2427146.88
CLT0407,2023-03,Mid-Market,North America,Healthcare,18,2,Verification|Voice,106481.8,56887.47,0.534,1104480,-0.4735,7.0,3,3,Annual,5,False,Retain,1277781.6
CLT0407,2023-04,Mid-Market,North America,Healthcare,18,2,Verification|Voice,109814.24,49222.86,0.448,1147922,0.0313,7.0,2,4,Annual,8,False,Upsell,1359017.11
CLT0407,2023-05,Mid-Market,North America,Healthcare,18,2,Verification|Voice,236347.36,105386.73,0.446,2476043,1.1522,7.0,1,21,Annual,6,False,Upsell,6104001.46
CLT0407,2023-06,Mid-Market,North America,Healthcare,18,2,Verification|Voice,120156.12,62701.41,0.522,1251414,-0.4916,7.0,2,33,Annual,6,False,Retain,1441873.44
CLT0407,2023-07,Mid-Market,North America,Healthcare,18,2,Verification|Voice,122696.36,61150.57,0.498,1273649,0.0211,7.0,0,26,Annual,10,False,Nurture,1503423.04
CLT0407,2023-08,Mid-Market,North America,Healthcare,18,2,Verification|Voice,124893.8,59727.74,0.478,1289113,0.0179,7.0,2,56,Annual,1,False,Nurture,1525552.79
CLT0407,2023-09,Mid-Market,North America,Healthcare,18,2,Verification|Voice,125168.24,68947.1,0.551,1280159,0.0022,7.0,2,12,Annual,7,False,Nurture,1505323.32
CLT0407,2023-10,Mid-Market,North America,Healthcare,18,2,Verification|Voice,135984.12,58898.75,0.433,1378641,0.0864,7.0,1,8,Annual,10,False,Upsell,1772797.78
CLT0407,2023-11,Mid-Market,North America,Healthcare,18,2,Verification|Voice,141581.68,66989.17,0.473,1426127,0.0412,7.0,2,79,Annual,4,False,Upsell,1768978.14
CLT0408,2023-01,Mid-Market,DACH,Healthcare,23,3,Voice|Verification|SMS,344229.76,182974.27,0.532,5102699,0.0,7.8,2,19,Annual,11,False,Nurture,4130757.12
